2025-01-12 13:44:06 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 0.92 Mbps
2025-01-12 13:44:26 IST | Connectivity: true | Upload: 171.49 Mbps | Download: 3.24 Mbps
2025-01-12 13:50:03 IST | Connectivity: true | Upload: 1430.35 Mbps | Download: 0.96 Mbps
2025-01-12 13:50:49 IST | Connectivity: true | Upload: 1430.35 Mbps | Download: 0.01 Mbps
2025-01-12 13:50:38 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.01 Mbps
2025-01-12 13:51:08 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.08 Mbps
2025-01-12 13:50:28 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.01 Mbps
2025-01-12 13:50:43 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.01 Mbps
2025-01-12 13:50:33 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.01 Mbps
2025-01-12 13:51:08 IST | Connectivity: true | Upload: 709.65 Mbps | Download: 0.08 Mbps
2025-01-12 13:51:23 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 633.16 Mbps
2025-01-12 13:51:23 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 633.16 Mbps
2025-01-12 13:51:23 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 633.16 Mbps
2025-01-12 13:51:23 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 589.35 Mbps
2025-01-12 13:52:08 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.02 Mbps
2025-01-12 13:51:23 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.02 Mbps
2025-01-12 13:51:38 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.12 Mbps
2025-01-12 13:52:02 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 0.02 Mbps
2025-01-12 13:51:28 IST | Connectivity: true | Upload: NaN Mbps | Download: 0.01 Mbps
2025-01-12 13:51:33 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.02 Mbps
2025-01-12 13:52:52 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.00 Mbps
2025-01-12 13:52:52 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 940.33 Mbps
2025-01-12 13:52:52 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 0.00 Mbps
2025-01-12 13:53:07 IST | Connectivity: true | Upload: NaN Mbps | Download: 1088.23 Mbps
2025-01-12 13:53:24 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 5.24 Mbps
2025-01-12 13:53:26 IST | Connectivity: true | Upload: 7.09 Mbps | Download: 3426.08 Mbps
2025-01-12 13:54:40 IST | Connectivity: true | Upload: 7.09 Mbps | Download: 5.24 Mbps
2025-01-12 13:53:07 IST | Connectivity: true | Upload: 6.95 Mbps | Download: 0.01 Mbps
2025-01-12 13:54:56 IST | Connectivity: true | Upload: 6.95 Mbps | Download: 0.14 Mbps
2025-01-12 13:54:56 IST | Connectivity: true | Upload: 6.95 Mbps | Download: 0.14 Mbps
2025-01-12 13:55:11 IST | Connectivity: true | Upload: 0.00 Mbps | Download: 0.00 Mbps
2025-01-12 13:55:15 IST | Connectivity: true | Upload: NaN Mbps | Download: 282.05 Mbps
2025-01-12 13:55:15 IST | Connectivity: true | Upload: NaN Mbps | Download: 282.05 Mbps
2025-01-12 13:55:15 IST | Connectivity: true | Upload: NaN Mbps | Download: 0.00 Mbps
2025-01-12 13:55:26 IST | Connectivity: true | Upload: NaN Mbps | Download: 0.03 Mbps
2025-01-12 13:55:15 IST | Connectivity: true | Upload: NaN Mbps | Download: 0.03 Mbps
2025-01-12 13:55:15 IST | Connectivity: true | Upload: NaN Mbps | Download: 0.00 Mbps
2025-01-12 13:55:34 IST | Connectivity: true | Upload: 307.00 Mbps | Download: 0.95 Mbps
2025-01-12 13:55:34 IST | Connectivity: true | Upload: 0.01 Mbps | Download: 0.00 Mbps
2025-01-12 13:55:34 IST | Connectivity: true | Upload: 0.01 Mbps | Download: 0.89 Mbps
2025-01-12 13:55:34 IST | Connectivity: true | Upload: 0.01 Mbps | Download: 0.82 Mbps
2025-01-12 13:55:34 IST | Connectivity: true | Upload: 0.01 Mbps | Download: 0.00 Mbps
2025-01-12 13:55:34 IST | Connectivity: true | Upload: 0.01 Mbps | Download: 0.89 Mbps
2025-01-12 13:55:46 IST | Connectivity: true | Upload: 0.24 Mbps | Download: 1.27 Mbps
2025-01-12 13:55:49 IST | Connectivity: true | Upload: 0.22 Mbps | Download: 1192.82 Mbps
2025-01-12 13:55:49 IST | Connectivity: true | Upload: 8.13 Mbps | Download: 0.35 Mbps
2025-01-12 13:55:49 IST | Connectivity: true | Upload: 3.65 Mbps | Download: 0.05 Mbps
2025-01-12 13:56:01 IST | Connectivity: true | Upload: 1.29 Mbps | Download: NaN Mbps
2025-01-12 13:55:49 IST | Connectivity: true | Upload: 0.02 Mbps | Download: 0.00 Mbps
2025-01-12 13:55:49 IST | Connectivity: true | Upload: 0.26 Mbps | Download: 0.00 Mbps
2025-01-12 13:56:01 IST | Connectivity: true | Upload: 0.21 Mbps | Download: 0.01 Mbps
2025-01-12 13:56:10 IST | Connectivity: true | Upload: 0.08 Mbps | Download: 0.01 Mbps
2025-01-12 13:56:11 IST | Connectivity: true | Upload: 617.83 Mbps | Download: 0.31 Mbps
2025-01-12 13:56:10 IST | Connectivity: true | Upload: 434.00 Mbps | Download: 2.76 Mbps
2025-01-12 13:56:25 IST | Connectivity: true | Upload: 434.00 Mbps | Download: 785.64 Mbps
2025-01-12 13:56:18 IST | Connectivity: true | Upload: 0.01 Mbps | Download: 13.68 Mbps
2025-01-12 13:56:24 IST | Connectivity: true | Upload: 0.01 Mbps | Download: 385.53 Mbps
2025-01-12 13:57:05 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 1.06 Mbps
2025-01-12 13:58:05 IST | Connectivity: true | Upload: 0.48 Mbps | Download: 0.92 Mbps
